2133,77.702
2134,77.708
2135,77.713
2136,77.718
2137,77.723
2138,77.727
2139,77.731
2140,77.736
2141,77.742
2142,77.748
2143,77.754
2144,77.761
2145,77.768
2146,77.775
2147,77.782
2148,77.789
2149,77.796
2150,77.803
2151,77.809
2152,77.815
2153,77.821
2154,77.827
2155,77.832
2156,77.836
2157,77.836
2158,77.836
2159,77.836
2160,77.836
2161,77.836
2162,77.836
2163,77.836
2164,77.836
2165,77.836
2166,77.836
2167,77.836
2168,77.836
2169,77.836
2170,77.836
2171,77.836
2172,77.836
2173,77.836
2174,77.836
2175,77.836
2176,77.836
2177,77.836
2178,77.836
2179,77.836
2180,77.836
2181,77.836
2182,77.836
2183,77.836
2184,77.836
2185,77.836
2186,77.836
2187,77.836
2188,77.836
2189,77.836
2190,77.836
2191,77.836
2192,77.836
2193,77.836
2194,77.836
2195,77.836
2196,77.836
2197,77.836
2198,77.836
2199,77.836
2200,77.836
2201,77.836
2202,77.836
2203,77.836
2204,77.836
2205,77.836
2206,77.836
2207,77.836
2208,77.836
2209,77.836
2210,77.836
2211,77.836
2212,77.836
2213,77.836
2214,77.836
2215,77.836
2216,77.836
2217,77.836
2218,77.836
2219,77.836
2220,77.836
2221,77.836
2222,77.836
2223,77.836
2224,77.836
2225,77.836
2226,77.836
2227,77.836
2228,77.836
2229,77.836
2230,77.836
2231,77.836
2232,77.836
2233,77.836
2234,77.836
2235,77.836
2236,77.836
2237,77.836
2238,77.836
2239,77.836
2240,77.836
2241,77.836
2242,77.836
2243,77.836
2244,77.836
2245,77.836
2246,77.836
2247,77.836
2248,77.836
2249,77.836
2250,77.836
2251,77.836
2252,77.836
2253,77.836
2254,77.836
2255,77.836
2256,77.836
2257,77.836
2258,77.836
2259,77.836
2260,77.836
2261,77.836
2262,77.836
2263,77.836
2264,77.836
2265,77.836
2266,77.836
2267,77.836
2268,77.836
2269,77.836
2270,77.836
2271,77.836
2272,77.836
2273,77.836
2274,77.836
2275,77.836
2276,77.836
2277,77.836
2278,77.836
2279,77.836
2280,77.836
2281,77.836
2282,77.836
2283,77.836
2284,77.836
2285,77.836
2286,77.836
2287,77.836
2288,77.836
2289,77.836
2290,77.836
2291,77.836
2292,77.836
2293,77.836
2294,77.836
2295,77.836
2296,77.836
2297,77.836
2298,77.836
2299,77.836
2300,77.836
2301,77.836
2302,77.836
2303,77.836
2304,77.836
2305,77.836
2306,77.836
2307,77.836
2308,77.836
2309,77.836
2310,77.836
2311,77.836
2312,77.836
2313,77.836
2314,77.836
2315,77.836
2316,77.836
2317,77.836
2318,77.836
2319,77.836
2320,77.836
2321,77.836
2322,77.836
2323,77.836
2324,77.836
2325,77.836
2326,77.836
2327,77.836
2328,77.836
2329,77.836
2330,77.836
2331,77.836
2332,77.836
2333,77.836
2334,77.836
2335,77.836
2336,77.836
2337,77.836
2338,77.836
2339,77.836
2340,77.836
2341,77.836
2342,77.836
2343,77.836
2344,77.836
2345,77.836
2346,77.836
2347,77.836
2348,77.836
2349,77.836
2350,77.836
2351,77.836
2352,77.836
2353,77.836
2354,77.836
2355,77.836
2356,77.836
2357,77.836
2358,77.836
2359,77.836
2360,77.836
2361,77.836
2362,77.836
2363,77.836
2364,77.836
2365,77.836
2366,77.836
2367,77.836
2368,77.836
2369,77.836
2370,77.836
2371,77.836
2372,77.836
2373,77.836
2374,77.836
2375,77.836
2376,77.836
2377,77.836
2378,77.836
2379,77.836
2380,77.836
2381,77.836
2382,77.836
2383,77.836
2384,77.836
2385,77.836
2386,77.836
2387,77.836
2388,77.836
2389,77.836
2390,77.836
2391,77.836
2392,77.836
2393,77.836
2394,77.836
2395,77.836
2396,77.836
2397,77.836
2398,77.836
2399,77.836
2400,77.836
2401,77.836
2402,77.836
2403,77.836
2404,77.836
2405,77.836
2406,77.836
2407,77.836
2408,77.836
2409,77.836
2410,77.836
2411,77.836
2412,77.836
2413,77.836
2414,77.836
2415,77.836
2416,77.836
2417,77.836
2418,77.836
2419,77.836
2420,77.836
2421,77.836
2422,77.836
2423,77.836
2424,77.836
2425,77.836
2426,77.836
2427,77.836
2428,77.836
2429,77.836
2430,77.836
2431,77.836
2432,77.836
2433,77.836
2434,77.836
2435,77.836
2436,77.836
