  wavelength    amplitude        phase
1.03075586E-06 4.42951442E+00 +5.17461375E+01
1.03064624E-06 4.28145103E+00 +5.18414921E+01
1.03053664E-06 4.10589059E+00 +5.19387311E+01
1.03042707E-06 3.91376383E+00 +5.20367778E+01
1.03031752E-06 3.70677974E+00 +5.21341685E+01
1.03020799E-06 3.47511536E+00 +5.22304328E+01
1.03009849E-06 3.20693650E+00 +5.23263664E+01
1.02998900E-06 2.89747074E+00 +5.24248183E+01
1.02987955E-06 2.55764544E+00 +5.25323811E+01
1.02977011E-06 2.21348774E+00 +5.26572193E+01
1.02966070E-06 1.88467400E+00 +5.28046092E+01
1.02955131E-06 1.56965088E+00 +5.29826526E+01
1.02944195E-06 1.26818041E+00 +5.32172083E+01
1.02933261E-06 1.01359078E+00 +5.35565511E+01
1.02922329E-06 8.77256802E-01 +5.40330375E+01
1.02911399E-06 9.21589144E-01 +5.45551921E+01
1.02900472E-06 1.12362402E+00 +5.49726987E+01
1.02889547E-06 1.41115849E+00 +5.52673453E+01
1.02878625E-06 1.73075107E+00 +5.54821822E+01
1.02867704E-06 2.05213640E+00 +5.56466800E+01
1.02856787E-06 2.35774349E+00 +5.57773676E+01
1.02845871E-06 2.64088046E+00 +5.58882248E+01
1.02834958E-06 2.89974801E+00 +5.59910631E+01
1.02824047E-06 3.12730318E+00 +5.60930890E+01
1.02813138E-06 3.31378532E+00 +5.61968499E+01
1.02802232E-06 3.45535103E+00 +5.63022455E+01
1.02791328E-06 3.55630524E+00 +5.64095660E+01
1.02780426E-06 3.62355602E+00 +5.65203612E+01
1.02769527E-06 3.65689396E+00 +5.66363168E+01
1.02758630E-06 3.64721051E+00 +5.67587104E+01
1.02747735E-06 3.58671611E+00 +5.68878784E+01
1.02736843E-06 3.47748089E+00 +5.70227916E+01
1.02725953E-06 3.32712053E+00 +5.71630137E+01
1.02715065E-06 3.14356090E+00 +5.73128605E+01
1.02704180E-06 2.94283076E+00 +5.74813104E+01
1.02693296E-06 2.74997013E+00 +5.76734858E+01
1.02682416E-06 2.57794485E+00 +5.78848097E+01
1.02671537E-06 2.41911720E+00 +5.81092966E+01
1.02660661E-06 2.27004393E+00 +5.83490937E+01
1.02649787E-06 2.14968263E+00 +5.86086854E+01
1.02638915E-06 2.08159544E+00 +5.88816103E+01
1.02628046E-06 2.06575563E+00 +5.91510242E+01
1.02617179E-06 2.08078702E+00 +5.94054721E+01
1.02606314E-06 2.11015291E+00 +5.96450363E+01
1.02595452E-06 2.15036771E+00 +5.98726635E+01
1.02584592E-06 2.19458823E+00 +6.00875567E+01
1.02573734E-06 2.22159369E+00 +6.02878001E+01
1.02562879E-06 2.20956832E+00 +6.04761792E+01
1.02552025E-06 2.15880488E+00 +6.06594564E+01
1.02541175E-06 2.08760747E+00 +6.08418065E+01
1.02530326E-06 2.00599509E+00 +6.10246649E+01
1.02519480E-06 1.91240668E+00 +6.12121378E+01
1.02508636E-06 1.81128962E+00 +6.14087854E+01
1.02497794E-06 1.71209705E+00 +6.16148776E+01
1.02486955E-06 1.61699501E+00 +6.18322221E+01
1.02476118E-06 1.52776796E+00 +6.20708653E+01
1.02465283E-06 1.45888364E+00 +6.23374768E+01
1.02454450E-06 1.42626914E+00 +6.26180723E+01
1.02443620E-06 1.42810545E+00 +6.28872493E+01
1.02432792E-06 1.45089419E+00 +6.31322682E+01
1.02421967E-06 1.48384860E+00 +6.33583506E+01
1.02411143E-06 1.52045519E+00 +6.35759614E+01
1.02400322E-06 1.54985058E+00 +6.37853453E+01
1.02389503E-06 1.55044514E+00 +6.39771499E+01
1.02378687E-06 1.50651350E+00 +6.41480614E+01
1.02367873E-06 1.43100155E+00 +6.43087078E+01
1.02357061E-06 1.35404025E+00 +6.44772888E+01
1.02346251E-06 1.29127996E+00 +6.46661583E+01
1.02335444E-06 1.23422210E+00 +6.48724906E+01
1.02324639E-06 1.16602319E+00 +6.50846417E+01
1.02313836E-06 1.08518279E+00 +6.52997984E+01
1.02303036E-06 1.01944859E+00 +6.55297637E+01
1.02292238E-06 1.00562344E+00 +6.57775688E+01
1.02281442E-06 1.04409589E+00 +6.60218831E+01
1.02270648E-06 1.09323112E+00 +6.62495695E+01
1.02259857E-06 1.12208420E+00 +6.64668643E+01
1.02249068E-06 1.14068415E+00 +6.66726632E+01
1.02238281E-06 1.17413601E+00 +6.68544084E+01
1.02227497E-06 1.23112829E+00 +6.70125576E+01
1.02216714E-06 1.29579882E+00 +6.71698963E+01
1.02205935E-06 1.34196169E+00 +6.73522936E+01
1.02195157E-06 1.36135716E+00 +6.75670508E+01
1.02184382E-06 1.36520329E+00 +6.77973351E+01
1.02173608E-06 1.35834393E+00 +6.80245777E+01
1.02162838E-06 1.34260273E+00 +6.82561672E+01
1.02152069E-06 1.33657173E+00 +6.85114890E+01
1.02141303E-06 1.35977246E+00 +6.87844483E+01
1.02130539E-06 1.40191731E+00 +6.90469310E+01
1.02119777E-06 1.43940468E+00 +6.92864698E+01
1.02109018E-06 1.47302083E+00 +6.95135764E+01
1.02098261E-06 1.51860989E+00 +6.97438805E+01
1.02087506E-06 1.57200338E+00 +6.99869879E+01
1.02076753E-06 1.60446693E+00 +7.02460351E+01
1.02066003E-06 1.59036002E+00 +7.05184508E+01
1.02055255E-06 1.52923327E+00 +7.07960751E+01
1.02044509E-06 1.44275358E+00 +7.10695280E+01
1.02033765E-06 1.35741669E+00 +7.13369768E+01
1.02023024E-06 1.29033612E+00 +7.16074193E+01
1.02012285E-06 1.24334637E+00 +7.18896006E+01
1.02001548E-06 1.20182277E+00 +7.21819602E+01
1.01990813E-06 1.14653985E+00 +7.24813054E+01
1.01980081E-06 1.07571884E+00 +7.27885607E+01
1.01969351E-06 9.99193511E-01 +7.31007932E+01
1.01958624E-06 9.15642712E-01 +7.34200656E+01
1.01947898E-06 8.23778732E-01 +7.37671608E+01
1.01937175E-06 7.37394850E-01 +7.41552252E+01
1.01926454E-06 6.61807229E-01 +7.45622220E+01
1.01915735E-06 5.85087974E-01 +7.49657243E+01
1.01905019E-06 5.08467772E-01 +7.53691428E+01
1.01894305E-06 4.46621078E-01 +7.57706360E+01
1.01883593E-06 4.00652171E-01 +7.61635738E+01
1.01872883E-06 3.62243336E-01 +7.65825775E+01
