Wavelength,Phase
1031.709944,-0.54525185
1031.718198,-0.54525185
1031.726452,-0.54525185
1031.734706,-0.54525185
1031.74296,-0.54525185
1031.751214,-0.54525185
1031.759468,-0.54525185
1031.767722,-0.54525185
1031.775976,-0.54525185
1031.78423,-0.54525185
1031.792484,-0.54525185
1031.800738,-0.54525185
1031.808992,-0.54525185
1031.817246,-0.54525185
1031.8255,-0.54525185
1031.833754,-0.54525185
1031.842008,-0.54525185
1031.850262,-0.54525185
1031.858516,-0.54525185
1031.86677,-0.54525185
1031.875024,-0.54525185
1031.883278,-0.54525185
1031.891532,-0.54525185
1031.899786,-0.54525185
1031.90804,-0.54525185
1031.916294,-0.54525185
1031.924548,-0.54525185
1031.932802,-0.54525185
1031.941056,-0.54525185
1031.94931,-0.54525185
1031.957564,-0.54525185
1031.965818,-0.54525185
1031.974072,-0.54525185
1031.982326,-0.54525185
1031.99058,-0.54525185
1031.998834,-0.54525185
1032.007088,-0.54525185
1032.015342,-0.54525185
1032.023596,-0.54525185
1032.03185,-0.54525185
1032.040104,-0.54525185
1032.048358,-0.54525185
1032.056612,-0.54525185
1032.064866,-0.54525185
1032.07312,-0.54525185
1032.081374,-0.54525185
1032.089628,-0.54525185
1032.097882,-0.54525185
1032.106136,-0.54525185
1032.11439,-0.54525185
1032.122644,-0.54525185
1032.130898,-0.54525185
1032.139152,-0.54525185
1032.147406,-0.54525185
1032.15566,-0.54525185
1032.163914,-0.54525185
1032.172168,-0.54525185
1032.180422,-0.54525185
1032.188676,-0.54525185
1032.19693,-0.54525185
1032.205184,-0.54525185
1032.213438,-0.54525185
1032.221692,-0.54525185
1032.229946,-0.54525185
1032.2382,-0.54525185
1032.246454,-0.54525185
1032.254708,-0.54525185
1032.262962,-0.54525185
1032.271216,-0.54525185
1032.27947,-0.54525185
1032.287724,-0.54525185
1032.295978,-0.54525185
1032.304232,-0.54525185
1032.312486,-0.54525185
1032.32074,-0.54525185
1032.328994,-0.54525185
1032.337248,-0.54525185
1032.345502,-0.54525185
1032.353756,-0.54525185
1032.36201,-0.54525185
1032.370264,-0.54525185
1032.378518,-0.54525185
1032.386772,-0.54525185
1032.395026,-0.54525185
1032.40328,-0.54525185
1032.411534,-0.54525185
1032.419788,-0.54525185
1032.428042,-0.54525185
1032.436296,-0.54525185
1032.44455,-0.54525185
1032.452804,-0.54525185
1032.461058,-0.54525185
1032.469312,-0.54525185
1032.477566,-0.54525185
1032.48582,-0.54525185
1032.494074,-0.54525185
1032.502328,-0.54525185
1032.510582,-0.54525185
1032.518836,-0.54525185
1032.52709,-0.54525185
1032.535344,-0.54525185
1032.543598,-0.54525185
1032.551852,-0.54525185
1032.560106,-0.54525185
1032.56836,-0.54525185
1032.576614,-0.54525185
1032.584868,-0.54525185
1032.593122,-0.54525185
1032.601376,-0.54525185
1032.60963,-0.54525185
1032.617884,-0.54525185
1032.626138,-0.54525185
1032.634392,-0.54525185
1032.642646,-0.54525185
1032.6509,-0.54525185
1032.659154,-0.54525185
1032.667408,-0.54525185
1032.675662,-0.54525185
1032.683916,-0.54525185
1032.69217,-0.54525185
1032.700424,-0.54525185
1032.708678,-0.54525185
1032.716932,-0.54525185
1032.725186,-0.54525185
1032.73344,-0.54525185
1032.741694,-0.54525185
1032.749948,-0.54525185
1032.758202,-0.54525185
1032.766456,-0.54525185
1032.77471,-0.54525185
1032.782964,-0.54525185
1032.791218,-0.54525185
1032.799472,-0.54525185
1032.807726,-0.54525185
1032.81598,-0.54525185
1032.824234,-0.54525185
1032.832488,-0.54525185
1032.840742,-0.54525185
1032.848996,-0.54525185
1032.85725,-0.54525185
1032.865504,-0.54525185
1032.873758,-0.54525185
1032.882012,-0.54525185
1032.890266,-0.54525185
1032.89852,-0.54525185
1032.906774,-0.54525185
1032.915028,-0.54525185
1032.923282,-0.54525185
1032.931536,-0.54525185
1032.93979,-0.54525185
1032.948044,-0.54525185
1032.956298,-0.54525185
1032.964552,-0.54525185
1032.972806,-0.54525185
1032.98106,-0.54525185
1032.989314,-0.54525185
1032.997568,-0.54525185
1033.005822,-0.54525185
1033.014076,-0.54525185
1033.02233,-0.54525185
1033.030584,-0.54525185
1033.038838,-0.54525185
1033.047092,-0.54525185
1033.055346,-0.54525185
1033.0636,-0.54525185
1033.071854,-0.54525185
1033.080108,-0.54525185
1033.088362,-0.54525185
1033.096616,-0.54525185
1033.10487,-0.54525185
1033.113124,-0.54525185
1033.121378,-0.54525185
1033.129632,-0.54525185
1033.137886,-0.54525185
1033.14614,-0.54525185
1033.154394,-0.54525185
1033.162648,-0.54525185
1033.170902,-0.54525185
1033.179156,-0.54525185
1033.18741,-0.54525185
1033.195664,-0.54525185
1033.203918,-0.54525185
1033.212172,-0.54525185
1033.220426,-0.54525185
1033.22868,-0.54525185
1033.236934,-0.54525185
1033.245188,-0.54525185
1033.253442,-0.54525185
1033.261696,-0.54525185
1033.26995,-0.54525185
1033.278204,-0.54525185
1033.286458,-0.54525185
1033.294712,-0.54525185
1033.302966,-0.54525185
1033.31122,-0.54525185
1033.319474,-0.54525185
1033.327728,-0.54525185
1033.335982,-0.54525185
1033.344236,-0.54525185
1033.35249,-0.54525185
1033.360744,-0.54525185
1033.368998,-0.54525185
1033.377252,-0.54525185
1033.385506,-0.54525185
1033.39376,-0.54525185
1033.402014,-0.54525185
1033.410268,-0.54525185
1033.418522,-0.54525185
1033.426776,-0.54525185
1033.43503,-0.54525185
1033.443284,-0.54525185
1033.451538,-0.54525185
1033.459792,-0.54525185
1033.468046,-0.54525185
1033.4763,-0.54525185
1033.484554,-0.54525185
1033.492808,-0.54525185
1033.501062,-0.54525185
1033.509316,0.086145738
1033.51757,0.086145738
1033.525824,0.086145738
1033.534078,0.086145738
1033.542332,0.086145738
1033.550586,0.086145738
1033.55884,0.086145738
1033.567094,0.086145738
1033.575348,0.086145738
1033.583602,0.086145738
1033.591856,0.086145738
1033.60011,0.086145738
1033.608364,0.086145738
1033.616618,0.086145738
1033.624872,0.086145738
1033.633126,0.086145738
1033.64138,0.086145738
1033.649634,0.086145738
1033.657888,0.086145738
1033.666142,0.086145738
1033.674396,0.086145738
1033.68265,0.086145738
1033.690904,0.086145738
1033.699158,0.086145738
1033.707412,0.086145738
1033.715666,0.086145738
1033.72392,0.086145738
1033.732174,0.086145738
1033.740428,0.086145738
1033.748682,0.086145738
1033.756936,0.086145738
1033.76519,0.086145738
1033.773444,0.086145738
1033.781698,0.086145738
1033.789952,0.086145738
1033.798206,0.086145738
1033.80646,0.086145738
1033.814714,0.086145738
1033.822968,0.086145738
1033.831222,0.086145738
1033.839476,0.086145738
1033.84773,0.086145738
1033.855984,0.086145738
1033.864238,0.086145738
1033.872492,0.086145738
1033.880746,0.086145738
1033.889,0.086145738
1033.897254,0.086145738
1033.905508,0.086145738
1033.913762,0.086145738
1033.922016,0.086145738
1033.93027,0.086145738
1033.938524,0.086145738
1033.946778,0.086145738
1033.955032,0.086145738
1033.963286,0.086145738
1033.97154,0.086145738
1033.979794,0.086145738
1033.988048,0.086145738
1033.996302,0.086145738
1034.004556,0.086145738
1034.01281,0.086145738
1034.021064,0.086145738
1034.029318,0.086145738
1034.037572,0.086145738
1034.045826,0.086145738
1034.05408,0.086145738
1034.062334,0.086145738
1034.070588,0.086145738
1034.078842,0.086145738
1034.087096,0.086145738
1034.09535,-0.54525185
1034.103604,-0.54525185
1034.111858,-0.54525185
1034.120112,-0.54525185
1034.128366,-0.54525185
1034.13662,-0.54525185
1034.144874,-0.54525185
1034.153128,-0.54525185
1034.161382,-0.54525185
1034.169636,-0.54525185
1034.17789,-0.54525185
1034.186144,-0.54525185
1034.194398,-0.54525185
1034.202652,-0.54525185
1034.210906,-0.54525185
1034.21916,-0.54525185
1034.227414,-0.54525185
1034.235668,-0.54525185
1034.243922,-0.54525185
1034.252176,-0.54525185
1034.26043,0.086145738
1034.268684,0.086145738
1034.276938,0.086145738
1034.285192,0.086145738
1034.293446,0.086145738
1034.3017,0.086145738
1034.309954,0.086145738
1034.318208,0.086145738
1034.326462,0.086145738
1034.334716,0.086145738
1034.34297,0.086145738
1034.351224,0.086145738
1034.359478,0.086145738
1034.367732,0.086145738
1034.375986,0.086145738
1034.38424,0.086145738
1034.392494,0.086145738
1034.400748,0.086145738
1034.409002,0.086145738
1034.417256,0.086145738
1034.42551,0.086145738
1034.433764,0.086145738
1034.442018,0.086145738
1034.450272,0.086145738
1034.458526,0.086145738
1034.46678,0.086145738
1034.475034,0.086145738
1034.483288,0.086145738
1034.491542,0.086145738
1034.499796,0.086145738
1034.50805,0.086145738
1034.516304,0.086145738
1034.524558,0.086145738
1034.532812,0.086145738
1034.541066,0.086145738
1034.54932,0.086145738
1034.557574,0.086145738
1034.565828,0.086145738
1034.574082,0.086145738
1034.582336,0.086145738
1034.59059,0.086145738
1034.598844,0.086145738
1034.607098,0.086145738
1034.615352,0.086145738
1034.623606,0.086145738
1034.63186,0.086145738
1034.640114,0.086145738
1034.648368,0.086145738
1034.656622,0.086145738
1034.664876,0.086145738
1034.67313,0.086145738
1034.681384,0.086145738
1034.689638,0.086145738
1034.697892,0.086145738
1034.706146,0.086145738
1034.7144,0.086145738
1034.722654,0.086145738
1034.730908,0.086145738
1034.739162,0.086145738
1034.747416,0.086145738
1034.75567,0.086145738
1034.763924,0.086145738
1034.772178,0.086145738
1034.780432,0.086145738
1034.788686,0.086145738
1034.79694,0.086145738
1034.805194,0.086145738
1034.813448,0.086145738
1034.821702,0.086145738
1034.829956,0.086145738
1034.83821,0.086145738
1034.846464,0.086145738
1034.854718,0.086145738
1034.862972,0.086145738
1034.871226,0.086145738
1034.87948,0.086145738
1034.887734,0.086145738
1034.895988,0.086145738
1034.904242,0.086145738
1034.912496,0.086145738
1034.92075,0.086145738
1034.929004,0.086145738
1034.937258,0.086145738
1034.945512,0.086145738
1034.953766,0.086145738
1034.96202,0.086145738
1034.970274,0.086145738
1034.978528,0.086145738
1034.986782,0.086145738
1034.995036,0.086145738
1035.00329,0.086145738
1035.011544,0.086145738
1035.019798,0.086145738
1035.028052,0.086145738
1035.036306,0.086145738
1035.04456,0.086145738
1035.052814,0.086145738
1035.061068,0.086145738
1035.069322,0.086145738
1035.077576,0.086145738
1035.08583,0.086145738
1035.094084,0.086145738
1035.102338,0.086145738
1035.110592,0.086145738
1035.118846,0.086145738
1035.1271,0.086145738
1035.135354,0.086145738
1035.143608,0.086145738
1035.151862,0.086145738
1035.160116,0.086145738
1035.16837,0.086145738
1035.176624,0.086145738
1035.184878,0.086145738
1035.193132,0.086145738
1035.201386,0.086145738
1035.20964,0.086145738
1035.217894,0.086145738
1035.226148,0.086145738
1035.234402,0.086145738
1035.242656,0.086145738
1035.25091,0.086145738
1035.259164,0.086145738
1035.267418,0.086145738
1035.275672,0.086145738
1035.283926,0.086145738
1035.29218,0.086145738
1035.300434,0.086145738
1035.308688,0.086145738
1035.316942,0.086145738
1035.325196,0.086145738
1035.33345,0.086145738
1035.341704,0.086145738
1035.349958,0.086145738
1035.358212,0.086145738
1035.366466,0.086145738
1035.37472,0.086145738
1035.382974,0.086145738
1035.391228,0.086145738
1035.399482,0.086145738
1035.407736,0.086145738
1035.41599,0.086145738
1035.424244,0.086145738
1035.432498,0.086145738
1035.440752,0.086145738
1035.449006,0.086145738
1035.45726,0.086145738
1035.465514,0.086145738
1035.473768,0.086145738
1035.482022,0.086145738
1035.490276,0.086145738
1035.49853,0.086145738
1035.506784,0.086145738
1035.515038,0.086145738
1035.523292,0.086145738
1035.531546,0.086145738
1035.5398,0.086145738
1035.548054,0.086145738
1035.556308,0.086145738
1035.564562,0.086145738
1035.572816,0.086145738
1035.58107,0.086145738
1035.589324,0.086145738
1035.597578,0.086145738
1035.605832,0.086145738
1035.614086,0.086145738
1035.62234,0.086145738
1035.630594,0.086145738
1035.638848,0.086145738
1035.647102,0.086145738
1035.655356,0.086145738
1035.66361,0.086145738
1035.671864,0.086145738
1035.680118,0.086145738
1035.688372,0.086145738
1035.696626,0.086145738
1035.70488,0.086145738
1035.713134,0.086145738
1035.721388,0.086145738
1035.729642,0.086145738
1035.737896,0.086145738
1035.74615,0.086145738
1035.754404,0.086145738
1035.762658,0.086145738
1035.770912,0.086145738
1035.779166,0.086145738
1035.78742,0.086145738
1035.795674,0.086145738
1035.803928,0.086145738
1035.812182,0.086145738
1035.820436,0.086145738
1035.82869,0.086145738
1035.836944,0.086145738
1035.845198,0.086145738
1035.853452,0.086145738
1035.861706,0.086145738
1035.86996,0.086145738
1035.878214,0.086145738
1035.886468,0.086145738
1035.894722,0.086145738
1035.902976,0.086145738
1035.91123,0.086145738
1035.919484,0.086145738
1035.927738,0.086145738
1035.935992,0.086145738
1035.944246,0.086145738
1035.9525,0.086145738
1035.960754,0.086145738
1035.969008,0.086145738
1035.977262,0.086145738
1035.985516,0.086145738
1035.99377,0.086145738
1036.002024,0.086145738
1036.010278,0.086145738
1036.018532,0.086145738
1036.026786,0.086145738
1036.03504,0.086145738
1036.043294,0.086145738
1036.051548,0.086145738
1036.059802,0.086145738
1036.068056,0.086145738
1036.07631,0.086145738
1036.084564,0.086145738
1036.092818,0.086145738
1036.101072,0.086145738
1036.109326,0.086145738
1036.11758,0.086145738
1036.125834,0.086145738
1036.134088,0.086145738
1036.142342,0.086145738
1036.150596,0.086145738
1036.15885,0.086145738
1036.167104,0.086145738
1036.175358,0.086145738
1036.183612,0.086145738
1036.191866,0.086145738
1036.20012,0.086145738
1036.208374,0.086145738
1036.216628,0.086145738
1036.224882,0.086145738
1036.233136,0.086145738
1036.24139,0.086145738
1036.249644,0.086145738
1036.257898,0.086145738
1036.266152,0.086145738
1036.274406,0.086145738
1036.28266,-0.54525185
1036.290914,-0.54525185
1036.299168,-0.54525185
1036.307422,-0.54525185
1036.315676,-0.54525185
1036.32393,-0.54525185
1036.332184,-0.54525185
1036.340438,-0.54525185
1036.348692,-0.54525185
1036.356946,-0.54525185
1036.3652,-0.54525185
1036.373454,-0.54525185
1036.381708,-0.54525185
1036.389962,-0.54525185
1036.398216,-0.54525185
1036.40647,-0.54525185
1036.414724,-0.54525185
1036.422978,-0.54525185
1036.431232,-0.54525185
1036.439486,-0.54525185
1036.44774,0.086145738
1036.455994,0.086145738
1036.464248,0.086145738
1036.472502,0.086145738
1036.480756,0.086145738
1036.48901,0.086145738
1036.497264,0.086145738
1036.505518,0.086145738
1036.513772,0.086145738
1036.522026,0.086145738
1036.53028,0.086145738
1036.538534,0.086145738
1036.546788,0.086145738
1036.555042,0.086145738
1036.563296,0.086145738
1036.57155,0.086145738
1036.579804,0.086145738
1036.588058,0.086145738
1036.596312,0.086145738
1036.604566,0.086145738
1036.61282,0.086145738
1036.621074,0.086145738
1036.629328,0.086145738
1036.637582,0.086145738
1036.645836,0.086145738
1036.65409,0.086145738
1036.662344,0.086145738
1036.670598,0.086145738
1036.678852,0.086145738
1036.687106,0.086145738
1036.69536,0.086145738
1036.703614,0.086145738
1036.711868,0.086145738
1036.720122,0.086145738
1036.728376,0.086145738
1036.73663,0.086145738
1036.744884,0.086145738
1036.753138,0.086145738
1036.761392,0.086145738
1036.769646,0.086145738
1036.7779,0.086145738
1036.786154,-0.54525185
1036.794408,-0.54525185
1036.802662,-0.54525185
1036.810916,-0.54525185
1036.81917,-0.54525185
1036.827424,-0.54525185
1036.835678,-0.54525185
1036.843932,-0.54525185
1036.852186,-0.54525185
1036.86044,-0.54525185
1036.868694,-0.54525185
1036.876948,-0.54525185
1036.885202,-0.54525185
1036.893456,-0.54525185
1036.90171,-0.54525185
1036.909964,-0.54525185
1036.918218,-0.54525185
1036.926472,-0.54525185
1036.934726,-0.54525185
1036.94298,-0.54525185
1036.951234,-0.54525185
1036.959488,-0.54525185
1036.967742,-0.54525185
1036.975996,-0.54525185
1036.98425,-0.54525185
1036.992504,-0.54525185
1037.000758,-0.54525185
1037.009012,-0.54525185
1037.017266,-0.54525185
1037.02552,-0.54525185
1037.033774,-0.54525185
1037.042028,-0.54525185
1037.050282,-0.54525185
1037.058536,-0.54525185
1037.06679,-0.54525185
1037.075044,-0.54525185
1037.083298,-0.54525185
1037.091552,-0.54525185
1037.099806,-0.54525185
1037.10806,-0.54525185
1037.116314,-0.54525185
1037.124568,-0.54525185
1037.132822,-0.54525185
1037.141076,-0.54525185
1037.14933,-0.54525185
1037.157584,-0.54525185
1037.165838,-0.54525185
1037.174092,-0.54525185
1037.182346,-0.54525185
1037.1906,-0.54525185
1037.198854,-0.54525185
1037.207108,-0.54525185
1037.215362,-0.54525185
1037.223616,-0.54525185
1037.23187,-0.54525185
1037.240124,-0.54525185
1037.248378,-0.54525185
1037.256632,-0.54525185
1037.264886,-0.54525185
1037.27314,-0.54525185
1037.281394,-0.54525185
1037.289648,0.086145738
1037.297902,0.086145738
1037.306156,0.086145738
1037.31441,0.086145738
1037.322664,0.086145738
1037.330918,0.086145738
1037.339172,0.086145738
1037.347426,0.086145738
1037.35568,0.086145738
1037.363934,0.086145738
1037.372188,0.086145738
1037.380442,0.086145738
1037.388696,0.086145738
1037.39695,0.086145738
1037.405204,0.086145738
1037.413458,0.086145738
1037.421712,0.086145738
1037.429966,0.086145738
1037.43822,0.086145738
1037.446474,0.086145738
1037.454728,0.086145738
1037.462982,0.086145738
1037.471236,0.086145738
1037.47949,0.086145738
1037.487744,0.086145738
1037.495998,0.086145738
1037.504252,0.086145738
1037.512506,0.086145738
1037.52076,0.086145738
1037.529014,0.086145738
1037.537268,0.086145738
1037.545522,0.086145738
1037.553776,0.086145738
1037.56203,0.086145738
1037.570284,0.086145738
1037.578538,0.086145738
1037.586792,0.086145738
1037.595046,0.086145738
1037.6033,0.086145738
1037.611554,0.086145738
1037.619808,0.086145738
1037.628062,0.086145738
1037.636316,0.086145738
1037.64457,0.086145738
1037.652824,0.086145738
1037.661078,0.086145738
1037.669332,0.086145738
1037.677586,0.086145738
1037.68584,0.086145738
1037.694094,0.086145738
1037.702348,0.086145738
1037.710602,0.086145738
1037.718856,0.086145738
1037.72711,0.086145738
1037.735364,0.086145738
1037.743618,0.086145738
1037.751872,0.086145738
1037.760126,0.086145738
1037.76838,0.086145738
1037.776634,0.086145738
1037.784888,0.086145738
1037.793142,0.086145738
1037.801396,0.086145738
1037.80965,0.086145738
1037.817904,0.086145738
1037.826158,0.086145738
1037.834412,0.086145738
1037.842666,0.086145738
1037.85092,0.086145738
1037.859174,0.086145738
1037.867428,0.086145738
1037.875682,0.086145738
1037.883936,0.086145738
1037.89219,0.086145738
1037.900444,0.086145738
1037.908698,0.086145738
1037.916952,0.086145738
1037.925206,0.086145738
1037.93346,0.086145738
1037.941714,0.086145738
1037.949968,0.086145738
1037.958222,0.086145738
1037.966476,0.086145738
1037.97473,0.086145738
1037.982984,0.086145738
1037.991238,0.086145738
1037.999492,0.086145738
1038.007746,0.086145738
1038.016,0.086145738
1038.024254,0.086145738
1038.032508,0.086145738
1038.040762,0.086145738
1038.049016,0.086145738
1038.05727,0.086145738
1038.065524,0.086145738
1038.073778,0.086145738
1038.082032,0.086145738
1038.090286,0.086145738
1038.09854,0.086145738
1038.106794,0.086145738
1038.115048,0.086145738
1038.123302,0.086145738
1038.131556,0.086145738
1038.13981,0.086145738
1038.148064,0.086145738
1038.156318,0.086145738
1038.164572,0.086145738
1038.172826,0.086145738
1038.18108,0.086145738
1038.189334,0.086145738
1038.197588,0.086145738
1038.205842,0.086145738
1038.214096,0.086145738
1038.22235,0.086145738
1038.230604,0.086145738
1038.238858,0.086145738
1038.247112,0.086145738
1038.255366,0.086145738
1038.26362,0.086145738
1038.271874,0.086145738
1038.280128,0.086145738
1038.288382,0.086145738
1038.296636,0.086145738
1038.30489,0.086145738
1038.313144,0.086145738
1038.321398,0.086145738
1038.329652,0.086145738
1038.337906,0.086145738
1038.34616,0.086145738
1038.354414,0.086145738
1038.362668,0.086145738
1038.370922,0.086145738
1038.379176,0.086145738
1038.38743,0.086145738
1038.395684,0.086145738
1038.403938,0.086145738
1038.412192,0.086145738
1038.420446,0.086145738
1038.4287,0.086145738
1038.436954,0.086145738
1038.445208,0.086145738
1038.453462,0.086145738
1038.461716,0.086145738
1038.46997,0.086145738
1038.478224,0.086145738
1038.486478,0.086145738
1038.494732,0.086145738
1038.502986,0.086145738
1038.51124,0.086145738
1038.519494,0.086145738
1038.527748,0.086145738
1038.536002,0.086145738
1038.544256,0.086145738
1038.55251,0.717543326
1038.560764,0.717543326
1038.569018,0.717543326
1038.577272,0.717543326
1038.585526,0.717543326
1038.59378,0.717543326
1038.602034,0.717543326
1038.610288,0.717543326
1038.618542,0.717543326
1038.626796,0.717543326
1038.63505,0.717543326
1038.643304,0.717543326
1038.651558,0.717543326
1038.659812,0.717543326
1038.668066,0.717543326
1038.67632,0.717543326
1038.684574,0.717543326
1038.692828,0.717543326
1038.701082,0.717543326
1038.709336,0.717543326
1038.71759,0.717543326
1038.725844,0.086145738
1038.734098,0.086145738
1038.742352,0.086145738
1038.750606,0.086145738
1038.75886,0.086145738
1038.767114,0.086145738
1038.775368,0.086145738
1038.783622,0.086145738
1038.791876,0.086145738
1038.80013,0.086145738
1038.808384,0.086145738
1038.816638,0.086145738
1038.824892,0.086145738
1038.833146,0.086145738
1038.8414,0.086145738
1038.849654,0.086145738
1038.857908,0.086145738
1038.866162,0.086145738
1038.874416,0.086145738
1038.88267,0.086145738
1038.890924,0.086145738
1038.899178,0.086145738
1038.907432,0.086145738
1038.915686,0.086145738
1038.92394,0.086145738
1038.932194,0.086145738
1038.940448,0.086145738
1038.948702,0.086145738
1038.956956,0.086145738
1038.96521,0.086145738
1038.973464,0.086145738
1038.981718,0.086145738
1038.989972,0.086145738
1038.998226,0.086145738
1039.00648,0.086145738
1039.014734,0.086145738
1039.022988,0.086145738
1039.031242,0.086145738
1039.039496,0.086145738
1039.04775,0.086145738
1039.056004,0.086145738
1039.064258,0.086145738
1039.072512,0.086145738
1039.080766,0.086145738
1039.08902,0.086145738
1039.097274,0.086145738
1039.105528,0.086145738
1039.113782,0.086145738
1039.122036,0.086145738
1039.13029,0.086145738
1039.138544,0.086145738
1039.146798,0.086145738
1039.155052,0.086145738
1039.163306,0.086145738
1039.17156,0.086145738
1039.179814,0.086145738
1039.188068,0.086145738
1039.196322,0.086145738
1039.204576,0.086145738
1039.21283,0.086145738
1039.221084,0.086145738
1039.229338,0.717543326
1039.237592,0.717543326
1039.245846,0.717543326
1039.2541,0.717543326
1039.262354,0.717543326
1039.270608,0.717543326
1039.278862,0.717543326
1039.287116,0.717543326
1039.29537,0.717543326
1039.303624,0.717543326
1039.311878,1.980338502
1039.320132,1.980338502
1039.328386,1.980338502
1039.33664,1.980338502
1039.344894,1.980338502
1039.353148,1.980338502
1039.361402,1.980338502
1039.369656,1.980338502
1039.37791,1.980338502
1039.386164,1.980338502
1039.394418,2.61173609
1039.402672,2.61173609
1039.410926,2.61173609
1039.41918,2.61173609
1039.427434,2.61173609
1039.435688,2.61173609
1039.443942,2.61173609
1039.452196,2.61173609
1039.46045,2.61173609
1039.468704,2.61173609
1039.476958,2.61173609
1039.485212,2.61173609
1039.493466,2.61173609
1039.50172,2.61173609
1039.509974,2.61173609
1039.518228,2.61173609
1039.526482,2.61173609
1039.534736,2.61173609
1039.54299,2.61173609
1039.551244,2.61173609
1039.559498,2.61173609
1039.567752,3.243133678
1039.576006,3.243133678
1039.58426,3.243133678
1039.592514,3.243133678
1039.600768,3.243133678
1039.609022,3.243133678
1039.617276,3.243133678
1039.62553,3.243133678
1039.633784,3.243133678
1039.642038,3.243133678
1039.650292,4.505928854
1039.658546,4.505928854
1039.6668,4.505928854
1039.675054,4.505928854
1039.683308,4.505928854
1039.691562,4.505928854
1039.699816,4.505928854
1039.70807,4.505928854
1039.716324,4.505928854
1039.724578,4.505928854
1039.732832,5.76872403
1039.741086,5.76872403
1039.74934,5.76872403
1039.757594,5.76872403
1039.765848,5.76872403
1039.774102,5.76872403
1039.782356,5.76872403
1039.79061,5.76872403
1039.798864,5.76872403
1039.807118,5.76872403
1039.815372,6.400121618
1039.823626,6.400121618
1039.83188,6.400121618
1039.840134,6.400121618
1039.848388,6.400121618
1039.856642,6.400121618
1039.864896,6.400121618
1039.87315,6.400121618
1039.881404,6.400121618
1039.889658,6.400121618
1039.897912,6.400121618
1039.906166,6.400121618
1039.91442,6.400121618
1039.922674,6.400121618
1039.930928,6.400121618
1039.939182,6.400121618
1039.947436,6.400121618
1039.95569,6.400121618
1039.963944,6.400121618
1039.972198,6.400121618
1039.980452,6.400121618
1039.988706,6.400121618
1039.99696,6.400121618
1040.005214,6.400121618
1040.013468,6.400121618
1040.021722,6.400121618
1040.029976,6.400121618
1040.03823,6.400121618
1040.046484,6.400121618
1040.054738,6.400121618
1040.062992,6.400121618
1040.071246,6.400121618
1040.0795,6.400121618
1040.087754,6.400121618
1040.096008,6.400121618
1040.104262,6.400121618
1040.112516,6.400121618
1040.12077,6.400121618
1040.129024,6.400121618
1040.137278,6.400121618
1040.145532,6.400121618
1040.153786,6.400121618
1040.16204,6.400121618
1040.170294,6.400121618
1040.178548,6.400121618
1040.186802,6.400121618
1040.195056,6.400121618
1040.20331,6.400121618
1040.211564,6.400121618
1040.219818,6.400121618
1040.228072,6.400121618
1040.236326,6.400121618
1040.24458,6.400121618
1040.252834,6.400121618
1040.261088,6.400121618
1040.269342,6.400121618
1040.277596,6.400121618
1040.28585,6.400121618
1040.294104,6.400121618
1040.302358,6.400121618
1040.310612,6.400121618
1040.318866,7.031519205
1040.32712,7.031519205
1040.335374,7.031519205
1040.343628,7.031519205
1040.351882,7.031519205
1040.360136,7.031519205
1040.36839,7.031519205
1040.376644,7.031519205
1040.384898,7.031519205
1040.393152,7.031519205
1040.401406,7.031519205
1040.40966,7.662916793
1040.417914,7.662916793
1040.426168,7.662916793
1040.434422,7.662916793
1040.442676,7.662916793
1040.45093,7.662916793
1040.459184,7.662916793
1040.467438,7.662916793
1040.475692,7.662916793
1040.483946,7.662916793
1040.4922,8.294314381
1040.500454,8.294314381
1040.508708,8.294314381
1040.516962,8.294314381
1040.525216,8.294314381
1040.53347,8.294314381
1040.541724,8.294314381
1040.549978,8.294314381
1040.558232,8.294314381
1040.566486,8.294314381
1040.57474,8.925711969
1040.582994,8.925711969
1040.591248,8.925711969
1040.599502,8.925711969
1040.607756,8.925711969
1040.61601,8.925711969
1040.624264,8.925711969
1040.632518,8.925711969
1040.640772,8.925711969
1040.649026,8.925711969
1040.65728,10.18850715
1040.665534,10.18850715
1040.673788,10.18850715
1040.682042,10.18850715
1040.690296,10.18850715
1040.69855,10.18850715
1040.706804,10.18850715
1040.715058,10.18850715
1040.723312,10.18850715
1040.731566,10.18850715
1040.73982,10.81990473
1040.748074,10.81990473
1040.756328,10.81990473
1040.764582,10.81990473
1040.772836,10.81990473
1040.78109,10.81990473
1040.789344,10.81990473
1040.797598,10.81990473
1040.805852,10.81990473
1040.814106,10.81990473
1040.82236,10.81990473
1040.830614,11.45130232
1040.838868,11.45130232
1040.847122,11.45130232
1040.855376,11.45130232
1040.86363,11.45130232
1040.871884,11.45130232
1040.880138,11.45130232
1040.888392,11.45130232
1040.896646,11.45130232
1040.9049,11.45130232
1040.913154,12.08269991
1040.921408,12.08269991
1040.929662,12.08269991
1040.937916,12.08269991
1040.94617,12.08269991
1040.954424,12.08269991
1040.962678,12.08269991
1040.970932,12.08269991
1040.979186,12.08269991
1040.98744,12.08269991
1040.995694,12.08269991
1041.003948,12.08269991
1041.012202,12.08269991
1041.020456,12.08269991
1041.02871,12.08269991
1041.036964,12.08269991
1041.045218,12.08269991
1041.053472,12.08269991
1041.061726,12.08269991
1041.06998,12.08269991
1041.078234,12.08269991
1041.086488,12.08269991
1041.094742,12.08269991
1041.102996,12.08269991
