  wavelength    amplitude        phase
1.07861620E+03 1.34905378E-02 -3.32110960E+02
1.07854620E+03 1.46266671E-02 -3.35021510E+02
1.07847620E+03 1.58155035E-02 -3.37971760E+02
1.07840620E+03 1.69717017E-02 -3.40965440E+02
1.07833620E+03 1.80690824E-02 -3.43994020E+02
1.07826620E+03 1.91065907E-02 -3.47040420E+02
1.07819620E+03 1.99941934E-02 -3.50087770E+02
1.07812620E+03 2.06205764E-02 -3.53129770E+02
1.07805630E+03 2.10649009E-02 -3.56168040E+02
1.07798630E+03 2.15459961E-02 -3.59200220E+02
1.07791630E+03 2.20860012E-02 -3.62219320E+02
1.07784640E+03 2.24195027E-02 -3.65227640E+02
1.07777650E+03 2.23735572E-02 -3.68240900E+02
1.07770660E+03 2.22224222E-02 -3.71271350E+02
1.07763670E+03 2.24528865E-02 -3.74306180E+02
1.07756680E+03 2.31136916E-02 -3.77315150E+02
1.07749690E+03 2.36905171E-02 -3.80287860E+02
1.07742700E+03 2.36813859E-02 -3.83247580E+02
1.07735710E+03 2.30892702E-02 -3.86231450E+02
1.07728720E+03 2.24361057E-02 -3.89261320E+02
1.07721740E+03 2.22115700E-02 -3.92321530E+02
1.07714750E+03 2.21765464E-02 -3.95375070E+02
1.07707770E+03 2.15494485E-02 -3.98405290E+02
1.07700790E+03 1.98487367E-02 -4.01422120E+02
1.07693800E+03 1.72377412E-02 -4.04441370E+02
1.07686820E+03 1.42145580E-02 -4.07470030E+02
1.07679840E+03 1.12200339E-02 -4.10502380E+02
1.07672860E+03 8.53325817E-03 -4.13518150E+02
1.07665890E+03 6.34877398E-03 -4.16469480E+02
1.07658910E+03 4.90508400E-03 -4.19271320E+02
1.07651930E+03 4.62316331E-03 -4.21913680E+02
1.07644960E+03 5.58973237E-03 -4.24613140E+02
1.07637980E+03 7.18170829E-03 -4.27466550E+02
1.07631010E+03 8.72273506E-03 -4.30393070E+02
1.07624040E+03 9.63281937E-03 -4.33316140E+02
1.07617060E+03 9.54232943E-03 -4.36187250E+02
1.07610090E+03 8.69807134E-03 -4.38969250E+02
1.07603120E+03 8.13126718E-03 -4.41663320E+02
1.07596150E+03 8.88498610E-03 -4.44398000E+02
1.07589180E+03 1.10977173E-02 -4.47298050E+02
1.07582220E+03 1.44710915E-02 -4.50315330E+02
1.07575250E+03 1.84050523E-02 -4.53366920E+02
1.07568280E+03 2.19736447E-02 -4.56424640E+02
1.07561320E+03 2.44955994E-02 -4.59494040E+02
1.07554360E+03 2.59428607E-02 -4.62582670E+02
1.07547390E+03 2.66979355E-02 -4.65683780E+02
1.07540430E+03 2.69404686E-02 -4.68777930E+02
1.07533470E+03 2.64341796E-02 -4.71849080E+02
1.07526510E+03 2.49765756E-02 -4.74893090E+02
1.07519550E+03 2.28488912E-02 -4.77908950E+02
