  wavelength    amplitude        phase
-3.84503107E+02 3.68951059E-26 +2.42667859E+02
-3.84538335E+02 3.57675610E-26 +2.39755058E+02
-3.84573570E+02 5.06753105E-26 +2.42528090E+02
-3.84608811E+02 4.40344134E-26 +2.45475800E+02
-3.84644059E+02 3.68267664E-26 +2.42582048E+02
-3.84679313E+02 4.57023302E-26 +2.45257431E+02
-3.84714573E+02 3.20341164E-26 +2.42142632E+02
-3.84749840E+02 2.64090946E-26 +2.44815561E+02
-3.84785114E+02 3.85202861E-26 +2.42101621E+02
-3.84820393E+02 3.55568800E-26 +2.45140582E+02
-3.84855680E+02 3.79520512E-26 +2.48094257E+02
-3.84890973E+02 3.65238645E-26 +2.45094680E+02
-3.84926272E+02 2.46404152E-26 +2.48068750E+02
-3.84961578E+02 2.68143815E-26 +2.45067536E+02
-3.84996890E+02 2.20861382E-26 +2.47556914E+02
-3.85032209E+02 2.08093186E-26 +2.44463677E+02
-3.85067534E+02 2.90424969E-26 +2.41628535E+02
-3.85102866E+02 1.76260237E-26 +2.44180235E+02
-3.85138204E+02 1.49521842E-26 +2.41852017E+02
-3.85173549E+02 1.95038559E-26 +2.43382236E+02
-3.85208900E+02 1.88843594E-27 +2.41321878E+02
-3.85244258E+02 6.81089808E-27 +2.43018422E+02
-3.85279622E+02 1.49157805E-26 +2.45505902E+02
-3.85314993E+02 5.65754441E-27 +2.47998686E+02
-3.85350370E+02 1.21918205E-26 +2.45433000E+02
-3.85385753E+02 1.58980785E-26 +2.48087386E+02
-3.85421144E+02 1.15267256E-26 +2.45986647E+02
-3.85456540E+02 1.24529675E-26 +2.48764299E+02
-3.85491943E+02 7.72423260E-27 +2.49244864E+02
-3.85527353E+02 1.15101474E-26 +2.46949877E+02
-3.85562769E+02 1.65688359E-26 +2.48531114E+02
-3.85598192E+02 9.26090927E-27 +2.47020265E+02
-3.85633621E+02 2.35350601E-26 +2.49250298E+02
-3.85669057E+02 2.11494710E-26 +2.51383040E+02
-3.85704499E+02 2.38585971E-26 +2.49200355E+02
-3.85739948E+02 2.69353572E-26 +2.51853905E+02
-3.85775403E+02 2.51563313E-26 +2.54515111E+02
-3.85810865E+02 4.21236811E-26 +2.51994653E+02
-3.85846333E+02 4.71080617E-26 +2.55045146E+02
-3.85881808E+02 4.36772030E-26 +2.58096812E+02
-3.85917289E+02 4.94192060E-26 +2.60870271E+02
-3.85952777E+02 3.44990765E-26 +2.57740629E+02
-3.85988271E+02 3.96607045E-26 +2.60872945E+02
-3.86023772E+02 3.46659357E-26 +2.63968335E+02
-3.86059280E+02 4.69012966E-26 +2.60950377E+02
-3.86094794E+02 5.74600232E-26 +2.63826758E+02
-3.86130314E+02 4.06871459E-26 +2.66901996E+02
-3.86165841E+02 3.73140391E-26 +2.69948666E+02
-3.86201375E+02 4.49129419E-26 +2.66945909E+02
-3.86236915E+02 5.04946573E-26 +2.70010749E+02
-3.86272461E+02 4.86294409E-26 +2.66934933E+02
-3.86308015E+02 3.14015170E-26 +2.70058590E+02
-3.86343574E+02 4.00780776E-26 +2.72862621E+02
-3.86379141E+02 3.51526075E-26 +2.75885387E+02
-3.86414714E+02 3.35375694E-26 +2.78703240E+02
-3.86450293E+02 3.32366136E-26 +2.75877949E+02
-3.86485879E+02 2.84935023E-26 +2.78470977E+02
-3.86521471E+02 1.60872929E-26 +2.75552283E+02
-3.86557070E+02 2.49835425E-26 +2.78616853E+02
-3.86592676E+02 1.28375948E-26 +2.75628766E+02
-3.86628288E+02 8.68885425E-27 +2.78390717E+02
-3.86663907E+02 2.94213748E-26 +2.80733771E+02
-3.86699532E+02 1.99083498E-26 +2.77725527E+02
-3.86735164E+02 1.04624194E-26 +2.79827661E+02
-3.86770803E+02 1.46078150E-26 +2.76877463E+02
-3.86806448E+02 6.01495246E-27 +2.77192359E+02
-3.86842099E+02 1.16023689E-26 +2.77628990E+02
-3.86877757E+02 7.73941439E-27 +2.79434152E+02
-3.86913422E+02 2.45647638E-26 +2.81137722E+02
-3.86949093E+02 1.20397437E-26 +2.83599064E+02
-3.86984771E+02 1.15542475E-26 +2.81747418E+02
-3.87020456E+02 9.60863119E-27 +2.84406693E+02
-3.87056147E+02 2.90686998E-27 +2.82144548E+02
-3.87091844E+02 1.35933146E-26 +2.82848184E+02
-3.87127548E+02 2.10130339E-27 +2.84204342E+02
-3.87163259E+02 3.66911500E-27 +2.84097289E+02
-3.87198977E+02 1.69205077E-26 +2.87135360E+02
-3.87234701E+02 2.62783317E-26 +2.89562234E+02
-3.87270431E+02 2.10281198E-26 +2.92644925E+02
-3.87306168E+02 1.79905680E-26 +2.95774226E+02
-3.87341912E+02 2.06048606E-26 +2.93070966E+02
-3.87377662E+02 1.79140573E-26 +2.95867774E+02
-3.87413419E+02 3.05095370E-26 +2.98865842E+02
-3.87449183E+02 2.30730737E-26 +2.95901975E+02
-3.87484953E+02 2.35936635E-26 +2.98612540E+02
-3.87520730E+02 3.61238479E-26 +2.96045682E+02
-3.87556513E+02 3.36466338E-26 +2.92973130E+02
-3.87592303E+02 2.68834633E-26 +2.95861549E+02
-3.87628100E+02 2.96055216E-26 +2.98710554E+02
-3.87663903E+02 1.93610828E-26 +2.95999638E+02
-3.87699713E+02 2.93419240E-26 +2.99136004E+02
-3.87735529E+02 2.78943962E-26 +3.01938192E+02
-3.87771352E+02 1.83004466E-26 +3.05066460E+02
-3.87807182E+02 1.41117378E-26 +3.07435171E+02
-3.87843018E+02 3.43470515E-26 +3.05403704E+02
-3.87878861E+02 2.85851873E-26 +3.07864501E+02
-3.87914711E+02 1.28164999E-26 +3.05127132E+02
-3.87950567E+02 1.32403255E-26 +3.07571417E+02
-3.87986430E+02 1.99143272E-26 +3.04937579E+02
-3.88022299E+02 1.57620514E-26 +3.02108098E+02
-3.88058175E+02 2.33085434E-26 +3.04277757E+02
-3.88094058E+02 2.43448154E-26 +3.07333915E+02
-3.88129947E+02 3.14859429E-26 +3.04757260E+02
-3.88165843E+02 2.10056762E-26 +3.07444257E+02
-3.88201746E+02 1.40099165E-26 +3.04639130E+02
-3.88237655E+02 3.41125076E-26 +3.07669259E+02
-3.88273571E+02 1.66556866E-26 +3.05026062E+02
-3.88309494E+02 3.22377836E-26 +3.07658511E+02
-3.88345423E+02 2.07447315E-26 +3.04558971E+02
-3.88381359E+02 2.21407103E-26 +3.01447209E+02
-3.88417301E+02 2.69011255E-26 +3.04429031E+02
-3.88453250E+02 2.29745340E-26 +3.01436903E+02
-3.88489206E+02 1.35177043E-26 +3.04231144E+02
-3.88525168E+02 3.55779771E-26 +3.01537555E+02
-3.88561138E+02 1.83900854E-26 +2.99074501E+02
-3.88597113E+02 2.65245306E-26 +3.01346224E+02
-3.88633096E+02 2.84062762E-26 +2.98805533E+02
-3.88669085E+02 2.60837312E-26 +2.95745174E+02
-3.88705081E+02 1.45611734E-26 +2.98671556E+02
-3.88741083E+02 2.47936012E-26 +3.01524063E+02
-3.88777092E+02 1.26547168E-26 +2.98513072E+02
-3.88813108E+02 2.61348901E-26 +3.01437587E+02
-3.88849130E+02 1.74559516E-26 +2.98840567E+02
-3.88885160E+02 1.53747319E-26 +2.95881802E+02
-3.88921195E+02 1.89512184E-26 +2.98629880E+02
-3.88957238E+02 2.62268053E-26 +3.01224987E+02
-3.88993287E+02 2.45207986E-26 +2.98548118E+02
-3.89029343E+02 1.86006777E-26 +3.01279724E+02
-3.89065405E+02 1.76655064E-26 +2.98654723E+02
-3.89101475E+02 2.64217468E-26 +3.00802215E+02
-3.89137551E+02 1.39204715E-26 +2.98348930E+02
-3.89173633E+02 3.27107329E-26 +3.01148754E+02
-3.89209722E+02 1.38802518E-26 +2.98072006E+02
-3.89245818E+02 1.87442569E-26 +2.95410120E+02
-3.89281921E+02 2.67146860E-26 +2.98143423E+02
-3.89318031E+02 1.58923300E-26 +2.95283577E+02
-3.89354147E+02 2.46030757E-26 +2.98167160E+02
-3.89390269E+02 3.08369861E-26 +3.01273147E+02
-3.89426399E+02 2.43953358E-26 +3.04204690E+02
-3.89462535E+02 2.90114212E-26 +3.06749441E+02
-3.89498678E+02 1.66128948E-26 +3.03627615E+02
-3.89534828E+02 1.09614076E-26 +3.01415105E+02
-3.89570984E+02 1.69052042E-26 +2.98708904E+02
-3.89607147E+02 1.24508399E-26 +2.98935626E+02
-3.89643317E+02 3.97998291E-27 +3.01597027E+02
-3.89679493E+02 1.10353620E-26 +3.00952374E+02
-3.89715676E+02 6.30330897E-27 +3.01136248E+02
-3.89751866E+02 1.75922839E-26 +2.99273561E+02
-3.89788063E+02 1.81015659E-26 +3.00522424E+02
-3.89824266E+02 8.86634228E-27 +2.98058223E+02
-3.89860476E+02 3.02439256E-26 +2.95165928E+02
-3.89896693E+02 2.43401837E-26 +2.92167948E+02
-3.89932916E+02 2.87685415E-26 +2.95120358E+02
-3.89969147E+02 2.89512121E-26 +2.98247668E+02
-3.90005384E+02 3.11123141E-26 +2.95246499E+02
-3.90041627E+02 4.98446517E-26 +2.98247387E+02
-3.90077878E+02 4.12300773E-26 +3.01152707E+02
-3.90114135E+02 2.95009957E-26 +2.98129992E+02
-3.90150399E+02 3.34115820E-26 +3.01191364E+02
-3.90186670E+02 4.13599985E-26 +3.03645789E+02
-3.90222947E+02 3.18438532E-26 +3.00931523E+02
-3.90259231E+02 3.83812545E-26 +3.03614116E+02
-3.90295522E+02 3.58967673E-26 +3.00518739E+02
-3.90331820E+02 3.03615648E-26 +3.03440205E+02
-3.90368124E+02 2.74454945E-26 +3.06564651E+02
-3.90404436E+02 4.09572681E-26 +3.09542589E+02
-3.90440753E+02 3.25141957E-26 +3.12652245E+02
-3.90477078E+02 5.04894503E-26 +3.15374055E+02
-3.90513410E+02 4.29578420E-26 +3.12361412E+02
-3.90549748E+02 5.78771559E-26 +3.09257060E+02
-3.90586093E+02 4.35271911E-26 +3.12079352E+02
-3.90622445E+02 5.98820480E-26 +3.15202195E+02
-3.90658803E+02 5.96189980E-26 +3.12122724E+02
-3.90695168E+02 5.22496570E-26 +3.15232624E+02
-3.90731540E+02 5.44017507E-26 +3.18354308E+02
-3.90767919E+02 6.41697073E-26 +3.15241310E+02
-3.90804305E+02 4.21507978E-26 +3.18239703E+02
-3.90840697E+02 5.65919506E-26 +3.15310421E+02
-3.90877096E+02 4.90654499E-26 +3.18350263E+02
-3.90913502E+02 4.25747063E-26 +3.21327164E+02
-3.90949915E+02 4.14457263E-26 +3.24090294E+02
-3.90986334E+02 3.73443594E-26 +3.27125034E+02
-3.91022761E+02 4.03555309E-26 +3.30144633E+02
-3.91059194E+02 3.22604018E-26 +3.33268143E+02
-3.91095634E+02 3.27599467E-26 +3.36351058E+02
-3.91132080E+02 3.43204563E-26 +3.39344262E+02
-3.91168534E+02 2.92963401E-26 +3.42119127E+02
-3.91204994E+02 3.06141580E-26 +3.39070483E+02
-3.91241461E+02 3.17664671E-26 +3.42034826E+02
-3.91277935E+02 3.37249697E-26 +3.44891693E+02
-3.91314416E+02 3.18949962E-26 +3.47802690E+02
-3.91350903E+02 2.50829783E-26 +3.44841743E+02
-3.91387397E+02 2.87859114E-26 +3.41949254E+02
-3.91423898E+02 3.85644576E-26 +3.44800650E+02
-3.91460406E+02 3.43305734E-26 +3.47745019E+02
-3.91496921E+02 3.66783845E-26 +3.44792330E+02
-3.91533442E+02 1.93517618E-26 +3.47111988E+02
-3.91569971E+02 3.06146877E-26 +3.43980757E+02
