  wavelength    amplitude        phase
7.15260260E+02 4.95818112E-16 +6.05850740E+02
7.15382820E+02 4.96624637E-16 +6.05447330E+02
7.15505420E+02 5.78078593E-16 +6.05004250E+02
7.15628060E+02 5.18725525E-16 +6.04605060E+02
7.15750740E+02 4.65862501E-16 +6.04258610E+02
7.15873470E+02 4.17356107E-16 +6.04185530E+02
7.15996240E+02 5.71755560E-16 +6.03670650E+02
7.16119050E+02 4.42133962E-16 +6.02620850E+02
7.16241900E+02 1.91849303E-16 +6.01959000E+02
7.16364800E+02 1.41040608E-16 +5.99974260E+02
7.16487740E+02 2.66933301E-16 +5.98298470E+02
7.16610720E+02 4.79391270E-16 +5.97325750E+02
7.16733740E+02 6.11465804E-16 +5.96533780E+02
7.16856800E+02 6.63328441E-16 +5.95782810E+02
7.16979910E+02 6.12047171E-16 +5.95320590E+02
7.17103060E+02 6.51568646E-16 +5.94892640E+02
7.17226250E+02 7.09609364E-16 +5.94444980E+02
7.17349480E+02 7.42516875E-16 +5.93751880E+02
7.17472750E+02 5.56560392E-16 +5.92823920E+02
7.17596070E+02 1.92586072E-16 +5.91889230E+02
7.17719430E+02 1.05652889E-16 +5.93213270E+02
7.17842840E+02 1.58856640E-16 +5.93321120E+02
7.17966280E+02 2.73091871E-16 +5.92513120E+02
7.18089770E+02 1.66978070E-16 +5.91708190E+02
7.18213300E+02 4.72049987E-17 +5.91566960E+02
7.18336870E+02 1.93724240E-16 +5.92805960E+02
7.18460490E+02 2.72497167E-16 +5.91955250E+02
7.18584140E+02 2.37578680E-16 +5.91323150E+02
7.18707840E+02 1.44306327E-16 +5.90488500E+02
7.18831590E+02 7.81099603E-17 +5.89776240E+02
7.18955370E+02 9.62307077E-17 +5.86639210E+02
7.19079200E+02 2.15671220E-16 +5.86054030E+02
7.19203070E+02 3.91501137E-16 +5.85436340E+02
7.19326980E+02 4.91702095E-16 +5.84504140E+02
7.19450940E+02 4.13409543E-16 +5.83778130E+02
7.19574940E+02 2.79821720E-16 +5.83424230E+02
7.19698980E+02 2.72937178E-16 +5.83691160E+02
7.19823060E+02 5.10076641E-16 +5.83169850E+02
7.19947190E+02 5.42131691E-16 +5.82299350E+02
7.20071360E+02 4.25416243E-16 +5.81531120E+02
7.20195570E+02 3.02420489E-16 +5.80827040E+02
7.20319830E+02 2.71793392E-16 +5.80387370E+02
7.20444130E+02 2.27747151E-16 +5.79367460E+02
7.20568470E+02 2.66482949E-16 +5.78499600E+02
7.20692850E+02 3.23168377E-16 +5.77383760E+02
7.20817280E+02 2.57242071E-16 +5.76014500E+02
7.20941750E+02 1.31410015E-16 +5.74582480E+02
7.21066270E+02 7.14994790E-17 +5.73143450E+02
7.21190820E+02 1.37900856E-16 +5.72506690E+02
7.21315420E+02 2.46445487E-16 +5.71361350E+02
7.21440060E+02 2.85976410E-16 +5.69953310E+02
7.21564750E+02 2.59480045E-16 +5.68301430E+02
7.21689480E+02 3.06095340E-16 +5.67220230E+02
7.21814250E+02 3.40982771E-16 +5.66228560E+02
7.21939060E+02 3.18713743E-16 +5.65655260E+02
7.22063920E+02 2.74065598E-16 +5.65147010E+02
7.22188820E+02 2.40381973E-16 +5.64852700E+02
7.22313770E+02 2.63122169E-16 +5.64732530E+02
7.22438760E+02 2.69454406E-16 +5.64188200E+02
7.22563790E+02 3.18175533E-16 +5.63655210E+02
7.22688860E+02 2.98189582E-16 +5.62885510E+02
7.22813980E+02 2.81161324E-16 +5.61915810E+02
7.22939140E+02 2.33723386E-16 +5.61061910E+02
7.23064340E+02 1.29030830E-16 +5.60473470E+02
7.23189590E+02 2.56102872E-16 +5.61164780E+02
7.23314880E+02 5.27275791E-16 +5.60166080E+02
7.23440220E+02 5.66225476E-16 +5.59150840E+02
7.23565600E+02 3.11137603E-16 +5.58264490E+02
7.23691020E+02 1.39342029E-16 +5.58450330E+02
7.23816480E+02 3.09036645E-16 +5.58688850E+02
7.23941990E+02 3.47742160E-16 +5.58152890E+02
7.24067540E+02 3.62882433E-16 +5.57627480E+02
7.24193140E+02 3.13894380E-16 +5.57196760E+02
7.24318780E+02 2.01362258E-16 +5.57037330E+02
7.24444460E+02 2.12230424E-16 +5.57028520E+02
7.24570190E+02 3.23150832E-16 +5.56253870E+02
7.24695960E+02 2.30149973E-16 +5.55150330E+02
7.24821770E+02 9.06075328E-17 +5.55771890E+02
7.24947630E+02 2.04907596E-16 +5.54684060E+02
7.25073530E+02 2.35105081E-16 +5.53957490E+02
7.25199470E+02 2.20521983E-16 +5.53246270E+02
7.25325460E+02 2.26197790E-16 +5.52916570E+02
7.25451490E+02 3.01071719E-16 +5.52705690E+02
7.25577570E+02 3.86043806E-16 +5.52017830E+02
7.25703690E+02 3.61439954E-16 +5.51039550E+02
7.25829850E+02 9.21975434E-17 +5.49678080E+02
7.25956060E+02 2.37106984E-16 +5.52367490E+02
7.26082310E+02 3.88561578E-16 +5.51434130E+02
7.26208610E+02 2.89449471E-16 +5.50914630E+02
7.26334950E+02 3.45215092E-16 +5.51167910E+02
7.26461330E+02 5.58217682E-16 +5.50714220E+02
7.26587760E+02 6.95985115E-16 +5.50162340E+02
7.26714230E+02 7.17823189E-16 +5.49411340E+02
7.26840740E+02 4.66690797E-16 +5.48809550E+02
7.26967300E+02 3.02927589E-16 +5.48664540E+02
7.27093910E+02 2.53344775E-16 +5.48511900E+02
7.27220550E+02 1.71720666E-16 +5.48583860E+02
7.27347250E+02 2.48514639E-16 +5.49018330E+02
7.27473980E+02 4.08079404E-16 +5.48757920E+02
7.27600760E+02 4.99286881E-16 +5.48377450E+02
7.27727590E+02 6.54702734E-16 +5.47871270E+02
7.27854450E+02 5.85549238E-16 +5.47183400E+02
7.27981370E+02 4.02728544E-16 +5.46899060E+02
7.28108320E+02 3.63043331E-16 +5.46721620E+02
7.28235330E+02 3.69173726E-16 +5.46458000E+02
7.28362370E+02 3.15510152E-16 +5.45871830E+02
7.28489460E+02 1.85923191E-16 +5.45288330E+02
7.28616600E+02 5.23892976E-17 +5.45190620E+02
7.28743770E+02 9.43332158E-17 +5.43093510E+02
7.28871000E+02 2.95778245E-16 +5.41945790E+02
7.28998270E+02 5.34269192E-16 +5.41047480E+02
7.29125580E+02 5.45270162E-16 +5.40181110E+02
7.29252930E+02 4.48533711E-16 +5.39741090E+02
7.29380330E+02 3.61441351E-16 +5.39604420E+02
7.29507780E+02 4.44918273E-16 +5.39496620E+02
7.29635270E+02 4.33086504E-16 +5.39044750E+02
7.29762800E+02 5.00203758E-16 +5.39060130E+02
7.29890380E+02 5.92468877E-16 +5.38675820E+02
7.30018010E+02 5.53435055E-16 +5.38137410E+02
7.30145680E+02 3.68326241E-16 +5.38086420E+02
7.30273390E+02 4.60281457E-16 +5.38010520E+02
7.30401150E+02 4.36894106E-16 +5.37686160E+02
7.30528950E+02 4.60646676E-16 +5.37613490E+02
7.30656800E+02 5.16982040E-16 +5.36996520E+02
7.30784690E+02 3.69491448E-16 +5.36293790E+02
7.30912630E+02 7.76436173E-17 +5.35703400E+02
7.31040610E+02 1.90749723E-16 +5.38640660E+02
7.31168630E+02 5.35906764E-16 +5.37796240E+02
7.31296700E+02 6.65251689E-16 +5.37017860E+02
7.31424820E+02 4.91906383E-16 +5.36453960E+02
7.31552980E+02 3.11123242E-16 +5.36267050E+02
7.31681190E+02 4.22483029E-16 +5.36443530E+02
7.31809440E+02 5.17716312E-16 +5.35828560E+02
7.31937730E+02 4.10614052E-16 +5.35138070E+02
7.32066070E+02 1.18351426E-16 +5.35342530E+02
7.32194460E+02 1.49846785E-16 +5.35747240E+02
7.32322890E+02 2.00403456E-16 +5.35804270E+02
7.32451370E+02 2.87936175E-16 +5.35614010E+02
7.32579890E+02 3.80915726E-16 +5.35270480E+02
7.32708450E+02 4.95395216E-16 +5.34863550E+02
7.32837070E+02 5.28379210E-16 +5.34237560E+02
7.32965720E+02 4.71525895E-16 +5.33654280E+02
7.33094420E+02 4.19061929E-16 +5.32966300E+02
7.33223170E+02 2.65332574E-16 +5.32091690E+02
7.33351960E+02 1.13095446E-16 +5.31360650E+02
7.33480800E+02 8.97990056E-17 +5.30419480E+02
7.33609680E+02 1.98992641E-16 +5.28216630E+02
7.33738610E+02 3.08030320E-16 +5.26789590E+02
7.33867580E+02 3.31716777E-16 +5.25637930E+02
7.33996600E+02 1.80835019E-16 +5.24789800E+02
7.34125670E+02 1.10012540E-16 +5.24146810E+02
7.34254780E+02 2.22498463E-17 +5.25693620E+02
7.34383930E+02 2.15499564E-16 +5.25226370E+02
7.34513130E+02 2.85682378E-16 +5.24002030E+02
7.34642380E+02 2.62422196E-16 +5.22803240E+02
7.34771670E+02 7.15079345E-17 +5.21138710E+02
7.34901000E+02 1.02347272E-16 +5.23742300E+02
7.35030390E+02 1.96993467E-16 +5.22932710E+02
7.35159810E+02 2.22923543E-16 +5.21841660E+02
7.35289290E+02 1.66185860E-16 +5.21100120E+02
7.35418810E+02 1.76977804E-16 +5.20777120E+02
7.35548370E+02 3.55654453E-16 +5.20494540E+02
7.35677980E+02 5.30149602E-16 +5.20107230E+02
7.35807640E+02 7.27512612E-16 +5.19424660E+02
7.35937340E+02 7.77214713E-16 +5.18833080E+02
7.36067090E+02 6.16696108E-16 +5.18205570E+02
7.36196880E+02 5.63779079E-16 +5.17971220E+02
7.36326720E+02 5.39329482E-16 +5.17575940E+02
7.36456600E+02 3.67961003E-16 +5.17226260E+02
7.36586530E+02 2.11182712E-16 +5.17398860E+02
7.36716510E+02 4.30968862E-16 +5.17845950E+02
7.36846530E+02 5.99644286E-16 +5.17146960E+02
7.36976600E+02 5.60187460E-16 +5.16627570E+02
7.37106720E+02 4.60988395E-16 +5.16125370E+02
7.37236880E+02 3.08590982E-16 +5.16011610E+02
7.37367080E+02 3.00392623E-16 +5.15849170E+02
7.37497330E+02 2.53204157E-16 +5.15402910E+02
7.37627630E+02 7.47076602E-17 +5.15157100E+02
7.37757980E+02 1.46886786E-16 +5.15740150E+02
7.37888370E+02 1.27738420E-16 +5.14719500E+02
