  wavelength    amplitude        phase
-1.87495954E+03 4.51224173E-18 +9.73411585E+00
-1.87535050E+03 2.04971795E-17 +8.41163282E+00
-1.87574163E+03 9.38810060E-18 +6.72759433E+00
-1.87613291E+03 1.75933660E-17 +4.00522186E+00
-1.87652436E+03 3.55973571E-17 +2.65749892E+00
-1.87691598E+03 1.97636617E-17 +5.56183853E+00
-1.87730775E+03 5.77388048E-17 +3.38891303E+00
-1.87769969E+03 2.28392877E-17 +2.26588524E+00
-1.87809180E+03 3.49350113E-17 -5.69787514E-01
-1.87848406E+03 2.03915649E-17 +9.84415960E-01
-1.87887650E+03 5.76077939E-18 -1.46023606E+00
-1.87926909E+03 1.31939615E-17 +2.35040821E-01
-1.87966185E+03 1.86086950E-17 -1.91192114E+00
-1.88005477E+03 1.15629731E-17 -1.06288922E+00
-1.88044786E+03 2.07836121E-17 -3.57842616E-01
-1.88084111E+03 2.63899287E-17 -1.08504884E+00
-1.88123453E+03 3.70463027E-17 -2.48169927E+00
-1.88162811E+03 4.02538486E-17 -3.20959570E+00
-1.88202186E+03 3.59469842E-17 -9.09019644E-01
-1.88241577E+03 4.98751714E-17 +1.84113965E+00
-1.88280985E+03 3.72297423E-18 -2.73133796E-01
-1.88320409E+03 2.13178153E-17 -2.43913267E+00
-1.88359849E+03 2.28955292E-17 -7.36441470E-01
-1.88399307E+03 1.11518219E-17 -1.35580370E+00
-1.88438780E+03 2.32946872E-17 -3.65175200E+00
-1.88478270E+03 4.85390407E-17 -2.89777376E+00
-1.88517777E+03 3.75449571E-17 -2.84494879E+00
-1.88557301E+03 1.75418524E-17 -5.48505980E+00
-1.88596841E+03 7.91552700E-18 -4.72922922E+00
-1.88636397E+03 1.95325759E-17 -1.71049140E+00
-1.88675970E+03 1.96778939E-17 -5.69770757E-01
-1.88715560E+03 3.08153616E-17 -1.35781707E+00
-1.88755166E+03 1.30816648E-17 +1.02363613E-01
-1.88794789E+03 5.27189479E-17 -2.69305550E-01
-1.88834429E+03 5.86601183E-18 -2.10684448E+00
-1.88874085E+03 2.48829291E-18 -2.94534190E+00
-1.88913758E+03 1.45903284E-17 +6.57398424E-02
-1.88953447E+03 3.72766700E-17 +1.36367291E+00
-1.88993154E+03 1.78254884E-17 +2.10425769E+00
-1.89032877E+03 2.89684703E-17 +2.21731657E+00
-1.89072616E+03 4.58552765E-17 +3.92373764E+00
-1.89112373E+03 5.56729504E-17 +5.06033154E+00
-1.89152146E+03 1.44808763E-17 +2.01976330E+00
-1.89191936E+03 9.98992395E-18 +4.24352023E+00
-1.89231742E+03 2.13339363E-17 +4.63948234E+00
-1.89271565E+03 2.76714619E-17 +4.81736871E+00
-1.89311406E+03 1.22797314E-17 +2.81141493E+00
-1.89351262E+03 3.30675421E-17 +1.94038995E+00
-1.89391136E+03 1.94377305E-17 +4.10580847E+00
-1.89431026E+03 1.61525151E-17 +7.21491979E+00
-1.89470934E+03 3.68479204E-17 +6.52267561E+00
-1.89510858E+03 2.16619678E-17 +8.71802728E+00
-1.89550799E+03 1.91095077E-17 +1.06218845E+01
-1.89590756E+03 5.12747424E-17 +7.79727152E+00
-1.89630731E+03 2.47102163E-17 +6.34243002E+00
-1.89670722E+03 8.78225154E-18 +7.96567375E+00
-1.89710731E+03 3.47100509E-17 +4.89823163E+00
-1.89750756E+03 9.94253874E-18 +1.83415314E+00
-1.89790798E+03 1.99641122E-17 +2.33133079E+00
-1.89830857E+03 2.19884687E-17 +1.93363996E+00
-1.89870933E+03 9.93183371E-18 +2.38197207E+00
-1.89911026E+03 2.95772965E-17 +5.10355363E+00
-1.89951136E+03 3.30812448E-17 +5.72261746E+00
-1.89991262E+03 1.01274285E-17 +5.32233382E+00
-1.90031406E+03 3.47019125E-17 +6.60503956E+00
-1.90071567E+03 3.42566935E-17 +8.99532953E+00
-1.90111744E+03 2.57504525E-17 +5.90515974E+00
-1.90151939E+03 4.85762380E-18 +5.78792985E+00
-1.90192150E+03 3.44054090E-17 +2.78677459E+00
-1.90232379E+03 1.26118961E-17 +2.04836852E+00
-1.90272625E+03 1.03568671E-17 +3.73388331E+00
-1.90312887E+03 8.17336272E-18 +5.26332973E+00
-1.90353167E+03 2.00162411E-17 +7.97115511E+00
-1.90393464E+03 2.41278589E-17 +7.16529169E+00
-1.90433778E+03 4.96570422E-17 +4.96790388E+00
-1.90474108E+03 7.99516161E-18 +5.97304183E+00
-1.90514456E+03 1.68676733E-17 +5.48965296E+00
-1.90554822E+03 1.33337799E-17 +6.10099509E+00
-1.90595204E+03 1.98488312E-17 +3.61022646E+00
-1.90635603E+03 2.40029132E-17 +2.39328891E+00
-1.90676020E+03 3.18482755E-17 +2.42088373E+00
-1.90716453E+03 2.70626658E-17 +5.13766506E+00
-1.90756904E+03 9.82263890E-18 +5.97980873E+00
-1.90797372E+03 4.22525488E-17 +5.77318108E+00
-1.90837857E+03 1.36136010E-17 +2.82317579E+00
-1.90878359E+03 2.96206956E-17 +7.12753329E-01
-1.90918879E+03 2.02635185E-17 +6.04393372E-01
-1.90959415E+03 2.77001830E-17 +1.83765579E+00
-1.90999969E+03 9.84619851E-18 +4.31014575E+00
-1.91040540E+03 3.90018035E-17 +2.00635607E+00
-1.91081129E+03 6.27146235E-17 +4.99985341E+00
-1.91121734E+03 1.28156471E-17 +5.42558712E+00
-1.91162357E+03 5.10914684E-18 +2.60596280E+00
-1.91202997E+03 3.65006984E-17 +1.29439730E+00
-1.91243655E+03 4.34652389E-17 +4.00745189E+00
