  wavelength    amplitude        phase
9.81160010E+02 3.19593695E-02 +4.27710480E+03
9.81194780E+02 3.48856231E-02 +4.27588470E+03
9.81229550E+02 3.61603014E-02 +4.27465860E+03
9.81264330E+02 3.57849703E-02 +4.27342510E+03
9.81299110E+02 3.40126800E-02 +4.27218580E+03
9.81333890E+02 3.11775544E-02 +4.27094830E+03
9.81368670E+02 2.75176229E-02 +4.26972830E+03
9.81403460E+02 2.31446547E-02 +4.26855190E+03
9.81438250E+02 1.82659801E-02 +4.26746520E+03
9.81473040E+02 1.37386535E-02 +4.26656070E+03
9.81507830E+02 1.19110927E-02 +4.26592230E+03
9.81542620E+02 1.46805746E-02 +4.26526120E+03
9.81577420E+02 1.99094759E-02 +4.26434360E+03
9.81612220E+02 2.52555756E-02 +4.26326850E+03
9.81647030E+02 2.96779032E-02 +4.26211520E+03
9.81681830E+02 3.28044646E-02 +4.26091910E+03
9.81716640E+02 3.45542110E-02 +4.25969850E+03
9.81751450E+02 3.49200931E-02 +4.25846630E+03
9.81786260E+02 3.38682831E-02 +4.25723170E+03
9.81821080E+02 3.13615945E-02 +4.25600140E+03
9.81855890E+02 2.74556031E-02 +4.25478080E+03
9.81890710E+02 2.23813431E-02 +4.25357770E+03
9.81925540E+02 1.65675837E-02 +4.25241290E+03
9.81960360E+02 1.06792214E-02 +4.25135970E+03
9.81995190E+02 6.27396828E-03 +4.25069850E+03
9.82030020E+02 7.24813590E-03 +4.25040920E+03
9.82064850E+02 1.20747952E-02 +4.24955260E+03
9.82099690E+02 1.74553800E-02 +4.24843340E+03
9.82134520E+02 2.24486808E-02 +4.24723960E+03
9.82169360E+02 2.65352162E-02 +4.24602150E+03
9.82204210E+02 2.92943346E-02 +4.24479350E+03
9.82239050E+02 3.04568641E-02 +4.24355910E+03
9.82273900E+02 2.99685322E-02 +4.24231810E+03
9.82308750E+02 2.79828764E-02 +4.24107050E+03
9.82343600E+02 2.47795946E-02 +4.23981890E+03
9.82378460E+02 2.06503903E-02 +4.23857080E+03
9.82413310E+02 1.58241398E-02 +4.23734320E+03
9.82448170E+02 1.05073527E-02 +4.23618070E+03
