  wavelength    amplitude        phase
1.04688760E+03 8.70586406E-01 +5.65817880E+02
1.04678850E+03 8.84529067E-01 +5.68774620E+02
1.04668930E+03 9.09735566E-01 +5.71732020E+02
1.04659020E+03 9.34875157E-01 +5.74708020E+02
1.04649110E+03 9.44532525E-01 +5.77690330E+02
1.04639200E+03 9.47694956E-01 +5.80659780E+02
1.04629290E+03 9.61067219E-01 +5.83625150E+02
1.04619390E+03 9.76264544E-01 +5.86606940E+02
1.04609490E+03 9.74505644E-01 +5.89599910E+02
1.04599590E+03 9.60398246E-01 +5.92585390E+02
1.04589690E+03 9.51832916E-01 +5.95565290E+02
1.04579790E+03 9.47420514E-01 +5.98557990E+02
1.04569890E+03 9.30233030E-01 +6.01566180E+02
1.04560000E+03 8.97527983E-01 +6.04575970E+02
1.04550110E+03 8.63412068E-01 +6.07583690E+02
1.04540220E+03 8.33951797E-01 +6.10603860E+02
1.04530330E+03 7.99435570E-01 +6.13645800E+02
1.04520450E+03 7.54404885E-01 +6.16701830E+02
1.04510560E+03 7.07425000E-01 +6.19765980E+02
1.04500680E+03 6.67152576E-01 +6.22847880E+02
1.04490800E+03 6.33459130E-01 +6.25958680E+02
1.04480920E+03 6.06542480E-01 +6.29095920E+02
1.04471040E+03 5.92105920E-01 +6.25966080E+02
1.04461170E+03 5.94667075E-01 +6.22843830E+02
1.04451300E+03 6.12687269E-01 +6.19721950E+02
1.04441420E+03 6.42522194E-01 +6.16590170E+02
1.04431560E+03 6.83744638E-01 +6.19722630E+02
1.04421690E+03 7.36129282E-01 +6.22837020E+02
1.04411820E+03 7.92608838E-01 +6.25939980E+02
1.04401960E+03 8.43132226E-01 +6.29031410E+02
1.04392100E+03 8.86535566E-01 +6.32106970E+02
1.04382240E+03 9.28943109E-01 +6.35171430E+02
1.04372380E+03 9.68852373E-01 +6.38237460E+02
1.04362520E+03 9.94465102E-01 +6.41308810E+02
1.04352670E+03 1.00000000E+00 +6.44376360E+02
1.04342820E+03 9.94596481E-01 +6.47434980E+02
1.04332970E+03 9.86931973E-01 +6.50496670E+02
1.04323120E+03 9.69215090E-01 +6.53576090E+02
1.04313270E+03 9.29393727E-01 +6.56670220E+02
1.04303430E+03 8.71368957E-01 +6.59766550E+02
1.04293580E+03 8.10626967E-01 +6.62867530E+02
1.04283740E+03 7.53784465E-01 +6.65996240E+02
1.04273900E+03 6.95724651E-01 +6.62889290E+02
1.04264060E+03 6.38063539E-01 +6.59827810E+02
1.04254230E+03 5.97197321E-01 +6.56794890E+02
1.04244390E+03 5.91735338E-01 +6.53772460E+02
1.04234560E+03 6.26776068E-01 +6.50745790E+02
1.04224730E+03 6.90461295E-01 +6.47698220E+02
1.04214900E+03 7.64233060E-01 +6.44612310E+02
1.04205080E+03 8.35706103E-01 +6.41481130E+02
1.04195250E+03 8.99953304E-01 +6.44598250E+02
1.04185430E+03 9.49914533E-01 +6.47699130E+02
1.04175610E+03 9.74623558E-01 +6.50795870E+02
1.04165790E+03 9.68203796E-01 +6.53893340E+02
