  wavelength    amplitude        phase
9.75411130E+02 2.80760588E-05 +9.64355940E+01
9.75669470E+02 4.53718525E-05 +9.43049920E+01
9.75927940E+02 1.18074794E-04 +9.36962580E+01
9.76186550E+02 1.88372203E-04 +9.33621620E+01
9.76445300E+02 2.26197871E-04 +9.30608570E+01
9.76704190E+02 2.16257430E-04 +9.26979460E+01
9.76963210E+02 1.72119029E-04 +9.21406040E+01
9.77222370E+02 1.43321425E-04 +9.12401900E+01
9.77481670E+02 1.66501550E-04 +9.02641200E+01
9.77741110E+02 2.20420398E-04 +8.94432230E+01
9.78000680E+02 3.04150063E-04 +8.87479340E+01
9.78260390E+02 4.06365931E-04 +8.81998350E+01
9.78520240E+02 4.81639803E-04 +8.77400960E+01
9.78780230E+02 4.98966792E-04 +8.72657650E+01
9.79040360E+02 4.85553900E-04 +8.66852690E+01
9.79300620E+02 5.08880772E-04 +8.60265400E+01
9.79561030E+02 5.65843194E-04 +8.54353120E+01
9.79821570E+02 5.75813798E-04 +8.48979150E+01
9.80082250E+02 5.22142414E-04 +8.42355710E+01
9.80343070E+02 5.54291873E-04 +8.33500830E+01
9.80604020E+02 7.69672002E-04 +8.26281880E+01
9.80865120E+02 9.90546102E-04 +8.21475010E+01
9.81126350E+02 1.06208051E-03 +8.17273110E+01
9.81387730E+02 9.75259376E-04 +8.12269050E+01
9.81649240E+02 8.79280166E-04 +8.05468630E+01
9.81910900E+02 9.38822102E-04 +7.98108760E+01
9.82172690E+02 1.06083345E-03 +7.92203150E+01
9.82434620E+02 1.06613282E-03 +7.87084090E+01
9.82696700E+02 9.33853945E-04 +7.81148340E+01
9.82958910E+02 8.35977805E-04 +7.73109330E+01
9.83221260E+02 9.42641825E-04 +7.64695650E+01
9.83483750E+02 1.13895259E-03 +7.57876130E+01
9.83746380E+02 1.29448461E-03 +7.51776820E+01
9.84009160E+02 1.40858866E-03 +7.45673210E+01
9.84272070E+02 1.52263830E-03 +7.39426460E+01
9.84535120E+02 1.69724595E-03 +7.33250750E+01
9.84798320E+02 1.94324458E-03 +7.27861060E+01
9.85061650E+02 2.08330507E-03 +7.23700240E+01
9.85325130E+02 1.85268022E-03 +7.20392280E+01
9.85588750E+02 1.13796555E-03 +7.16766720E+01
9.85852500E+02 3.62249044E-04 +7.01070570E+01
9.86116400E+02 1.29908968E-03 +6.87326990E+01
9.86380440E+02 2.24879499E-03 +6.83960880E+01
9.86644630E+02 2.77286552E-03 +6.81222660E+01
9.86908950E+02 2.78817455E-03 +6.78459340E+01
9.87173420E+02 2.31556293E-03 +6.75465890E+01
9.87438020E+02 1.47165122E-03 +6.71648960E+01
9.87702770E+02 5.86902445E-04 +6.62626550E+01
9.87967660E+02 8.09772240E-04 +6.44465520E+01
9.88232700E+02 1.43466696E-03 +6.37988620E+01
9.88497870E+02 1.83251745E-03 +6.33036250E+01
9.88763190E+02 2.06095813E-03 +6.28089900E+01
9.89028650E+02 2.14814420E-03 +6.23158150E+01
9.89294250E+02 2.05278703E-03 +6.18004950E+01
9.89560000E+02 1.83563989E-03 +6.11962730E+01
9.89825880E+02 1.70187444E-03 +6.04792990E+01
9.90091920E+02 1.74006322E-03 +5.97612050E+01
9.90358090E+02 1.79621563E-03 +5.91161640E+01
9.90624410E+02 1.75267855E-03 +5.85012200E+01
9.90890870E+02 1.60905469E-03 +5.78664480E+01
9.91157470E+02 1.40300752E-03 +5.71453740E+01
9.91424220E+02 1.35047962E-03 +5.62379510E+01
9.91691110E+02 1.80078858E-03 +5.53967540E+01
9.91958150E+02 2.50809246E-03 +5.48694880E+01
9.92225320E+02 2.95330544E-03 +5.45112320E+01
9.92492650E+02 2.82704307E-03 +5.41810890E+01
9.92760110E+02 2.19642648E-03 +5.37442850E+01
9.93027720E+02 1.59823062E-03 +5.30160960E+01
9.93295480E+02 1.56530662E-03 +5.21834160E+01
9.93563380E+02 1.57423499E-03 +5.16468060E+01
9.93831420E+02 1.09710182E-03 +5.12482460E+01
9.94099610E+02 2.67315918E-04 +5.00621710E+01
9.94367950E+02 1.10634660E-03 +4.81289920E+01
9.94636420E+02 2.16686832E-03 +4.78467630E+01
9.94905050E+02 2.84187660E-03 +4.76421350E+01
9.95173820E+02 2.94275023E-03 +4.74138920E+01
9.95442730E+02 2.50404944E-03 +4.70818410E+01
9.95711790E+02 1.87716177E-03 +4.65306690E+01
9.95980990E+02 1.52726435E-03 +4.57627780E+01
9.96250340E+02 1.29030989E-03 +4.50200480E+01
9.96519840E+02 8.44898313E-04 +4.39766100E+01
9.96789480E+02 1.36177759E-03 +4.24715210E+01
9.97059270E+02 2.69808536E-03 +4.18957800E+01
9.97329200E+02 3.80198304E-03 +4.15863750E+01
9.97599280E+02 4.24276643E-03 +4.13363750E+01
9.97869510E+02 3.92890036E-03 +4.10759710E+01
9.98139880E+02 3.02660571E-03 +4.07469390E+01
9.98410400E+02 1.82866377E-03 +4.02440490E+01
9.98681070E+02 8.40754631E-04 +3.89977110E+01
9.98951880E+02 1.62379752E-03 +3.73561980E+01
9.99222840E+02 3.15056141E-03 +3.67106050E+01
9.99493950E+02 4.54292197E-03 +3.62547530E+01
9.99765200E+02 5.37449235E-03 +3.58378810E+01
1.00003660E+03 5.43983878E-03 +3.53950490E+01
1.00030820E+03 4.93682327E-03 +3.48651360E+01
1.00057990E+03 4.41817723E-03 +3.42140150E+01
1.00085170E+03 4.24377214E-03 +3.35131580E+01
1.00112370E+03 4.12088401E-03 +3.28311490E+01
1.00139580E+03 3.84961180E-03 +3.20658260E+01
1.00166810E+03 4.19902417E-03 +3.11452610E+01
1.00194050E+03 5.82204663E-03 +3.03591310E+01
1.00221310E+03 7.83917043E-03 +2.97902640E+01
1.00248590E+03 9.23131215E-03 +2.92977280E+01
