  wavelength    amplitude        phase
9.80256830E+02 1.38469542E-02 +3.95225170E+02
9.80291540E+02 1.01741206E-02 +3.94887340E+02
9.80326250E+02 7.10668235E-03 +3.94460360E+02
9.80360960E+02 4.79888247E-03 +3.94024280E+02
9.80395680E+02 2.42932884E-03 +3.93842490E+02
9.80430390E+02 1.85967062E-03 +3.95513800E+02
9.80465110E+02 6.39642619E-03 +3.95746800E+02
9.80499830E+02 1.18199036E-02 +3.95615620E+02
9.80534560E+02 1.70758487E-02 +3.95441030E+02
9.80569280E+02 2.14023270E-02 +3.95242230E+02
9.80604010E+02 2.44269961E-02 +3.95016300E+02
9.80638740E+02 2.62470124E-02 +3.94760570E+02
9.80673480E+02 2.72736527E-02 +3.94480450E+02
9.80708210E+02 2.78679676E-02 +3.94192100E+02
9.80742950E+02 2.80129159E-02 +3.93916220E+02
9.80777690E+02 2.73239849E-02 +3.93667760E+02
9.80812440E+02 2.53719091E-02 +3.93452920E+02
9.80847180E+02 2.20134336E-02 +3.93275510E+02
9.80881930E+02 1.75406462E-02 +3.93149540E+02
9.80916680E+02 1.27117705E-02 +3.93125270E+02
9.80951440E+02 8.99923686E-03 +3.93333770E+02
9.80986190E+02 8.83576403E-03 +3.93767210E+02
9.81020950E+02 1.23100950E-02 +3.93963580E+02
9.81055710E+02 1.72582766E-02 +3.93908180E+02
9.81090480E+02 2.25878443E-02 +3.93750880E+02
9.81125240E+02 2.76852360E-02 +3.93558210E+02
9.81160010E+02 3.19593695E-02 +3.93353690E+02
9.81194780E+02 3.48856231E-02 +3.93143450E+02
9.81229550E+02 3.61603014E-02 +3.92927120E+02
9.81264330E+02 3.57849703E-02 +3.92703400E+02
9.81299110E+02 3.40126800E-02 +3.92473910E+02
9.81333890E+02 3.11775544E-02 +3.92246240E+02
9.81368670E+02 2.75176229E-02 +3.92036060E+02
9.81403460E+02 2.31446547E-02 +3.91869450E+02
9.81438250E+02 1.82659801E-02 +3.91792480E+02
9.81473040E+02 1.37386535E-02 +3.91897780E+02
9.81507830E+02 1.19110927E-02 +3.92269280E+02
9.81542620E+02 1.46805746E-02 +3.92617950E+02
9.81577420E+02 1.99094759E-02 +3.92710130E+02
9.81612220E+02 2.52555756E-02 +3.92644830E+02
9.81647030E+02 2.96779032E-02 +3.92501380E+02
9.81681830E+02 3.28044646E-02 +3.92315020E+02
9.81716640E+02 3.45542110E-02 +3.92104290E+02
9.81751450E+02 3.49200931E-02 +3.91881810E+02
9.81786260E+02 3.38682831E-02 +3.91657000E+02
9.81821080E+02 3.13615945E-02 +3.91436560E+02
9.81855890E+02 2.74556031E-02 +3.91225800E+02
9.81890710E+02 2.23813431E-02 +3.91032440E+02
9.81925540E+02 1.65675837E-02 +3.90877430E+02
9.81960360E+02 1.06792214E-02 +3.90834040E+02
9.81995190E+02 6.27396828E-03 +3.91182680E+02
9.82030020E+02 7.24813590E-03 +3.91903140E+02
9.82064850E+02 1.20747952E-02 +3.92056380E+02
9.82099690E+02 1.74553800E-02 +3.91946920E+02
9.82134520E+02 2.24486808E-02 +3.91762990E+02
9.82169360E+02 2.65352162E-02 +3.91554630E+02
9.82204210E+02 2.92943346E-02 +3.91336450E+02
9.82239050E+02 3.04568641E-02 +3.91111850E+02
9.82273900E+02 2.99685322E-02 +3.90880700E+02
9.82308750E+02 2.79828764E-02 +3.90642920E+02
9.82343600E+02 2.47795946E-02 +3.90401070E+02
9.82378460E+02 2.06503903E-02 +3.90162750E+02
9.82413310E+02 1.58241398E-02 +3.89945020E+02
9.82448170E+02 1.05073527E-02 +3.89792230E+02
